day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
1;772100;BANANAS;4806;30;;;;;4813;30;;;;;4809.5;-7885.359375
1;772200;PEARLS;9995;20;;;;;10002;8;10005;20;;;9998.5;5536.0
1;772200;BANANAS;4806;20;;;;;4811;8;4813;20;;;4808.5;-7884.09375
1;772300;PEARLS;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;5536.0
1;772300;BANANAS;4811;1;4809;5;4806;26;4813;26;;;;;4812.0;-7883.84375
1;772400;PEARLS;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;5536.0
1;772400;BANANAS;4806;29;;;;;4813;29;;;;;4809.5;-7882.4609375
1;772500;PEARLS;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;5536.0
1;772500;BANANAS;4811;3;4806;31;;;4813;31;;;;;4812.0;-7881.4375
1;772600;PEARLS;9998;2;9996;1;9995;20;10004;1;10005;20;;;10001.0;5536.0
1;772600;BANANAS;4807;3;4806;20;;;4813;21;;;;;4810.0;-7878.21875
1;772700;PEARLS;9995;22;;;;;10002;4;10005;22;;;9998.5;5536.0
1;772700;BANANAS;4806;22;;;;;4811;4;4813;22;;;4808.5;-7884.9921875
1;772800;PEARLS;9998;1;9996;2;9995;27;10004;2;10005;27;;;10001.0;5536.0
1;772800;BANANAS;4807;1;4806;29;;;4813;29;;;;;4810.0;-7880.5859375
1;772900;PEARLS;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;5536.0
1;772900;BANANAS;4807;31;;;;;4813;31;;;;;4810.0;-7874.6484375
1;773000;PEARLS;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;5536.0
1;773000;BANANAS;4807;1;4806;27;;;4813;28;;;;;4810.0;-7875.4375
1;773100;BANANAS;4806;28;;;;;4811;8;4813;28;;;4808.5;-7888.4609375
1;773100;PEARLS;9995;28;;;;;10002;8;10005;28;;;9998.5;5536.0
1;773200;BANANAS;4806;20;;;;;4811;6;4813;20;;;4808.5;-7890.21875
1;773200;PEARLS;9995;20;;;;;9998;1;10002;6;10005;20;9996.5;5536.0
1;773300;BANANAS;4808;6;4805;20;;;4812;20;;;;;4810.0;-7900.9765625
1;773300;PEARLS;9995;20;;;;;10005;20;;;;;10000.0;5538.0
1;773400;BANANAS;4805;30;;;;;4811;1;4812;29;;;4808.0;-7908.3984375
1;773400;PEARLS;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;5538.0
1;773500;BANANAS;4805;27;;;;;4812;27;;;;;4808.5;-7895.3828125
1;773500;PEARLS;9995;27;;;;;10005;27;;;;;10000.0;5538.0
1;773600;BANANAS;4806;7;4805;25;;;4811;1;4812;24;;;4808.5;-7906.8203125
1;773600;PEARLS;9998;7;9996;1;9995;24;10004;1;10005;24;;;10001.0;5538.0
1;773700;BANANAS;4805;1;4804;26;;;4811;27;;;;;4808.0;-7917.15625
1;773700;PEARLS;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;5538.0
1;773800;BANANAS;4804;21;;;;;4811;21;;;;;4807.5;-7920.25
1;773800;PEARLS;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;5538.0
1;773900;BANANAS;4807;6;4804;23;;;4809;4;4811;23;;;4808.0;-7924.8828125
1;773900;PEARLS;9996;2;9995;21;;;10002;4;10004;2;10005;21;9999.0;5538.0
1;774000;PEARLS;9996;2;9995;25;;;10002;10;10004;2;10005;25;9999.0;5538.0
1;774000;BANANAS;4805;2;4804;25;;;4809;10;4811;27;;;4807.0;-7919.84375
1;774100;BANANAS;4807;2;4804;21;;;4811;21;;;;;4809.0;-7918.28125
1;774100;PEARLS;9995;21;;;;;10005;21;;;;;10000.0;5538.0
1;774200;PEARLS;9995;21;;;;;10005;21;;;;;10000.0;5538.0
1;774200;BANANAS;4804;21;;;;;4811;21;;;;;4807.5;-7922.734375
1;774300;BANANAS;4805;7;4804;25;;;4810;1;4811;24;;;4807.5;-7928.3203125
1;774300;PEARLS;9998;7;9996;1;9995;24;10004;1;10005;24;;;10001.0;5538.0
1;774400;PEARLS;9998;4;9996;2;9995;28;10004;2;10005;28;;;10001.0;5538.0
1;774400;BANANAS;4805;4;4804;30;;;4810;30;;;;;4807.5;-7933.6640625
1;774500;BANANAS;4804;7;4803;26;;;4810;26;;;;;4807.0;-7935.6953125
1;774500;PEARLS;10002;1;9998;7;9995;26;10005;26;;;;;10003.5;5538.0
1;774600;PEARLS;9995;25;;;;;10005;25;;;;;10000.0;5540.0
1;774600;BANANAS;4804;25;;;;;4811;25;;;;;4807.5;-7921.4375
1;774700;BANANAS;4809;1;4805;4;4804;26;4810;2;4811;24;;;4809.5;-7927.578125
1;774700;PEARLS;9998;4;9996;2;9995;24;10004;2;10005;24;;;10001.0;5540.0
1;774800;PEARLS;9995;27;;;;;10005;27;;;;;10000.0;5540.0
1;774800;BANANAS;4804;27;;;;;4811;27;;;;;4807.5;-7920.8828125
1;774900;BANANAS;4805;1;4804;22;;;4811;23;;;;;4808.0;-7915.6875
1;774900;PEARLS;10000;3;9996;1;9995;22;10004;1;10005;22;;;10002.0;5540.0
1;775000;PEARLS;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;5540.0
1;775000;BANANAS;4806;2;4805;24;;;4812;26;;;;;4809.0;-7896.0078125
1;775100;BANANAS;4806;4;4805;23;;;4812;24;;;;;4809.0;-7899.34375
1;775100;PEARLS;9998;3;9996;1;9995;23;10004;1;10005;23;;;10001.0;5540.0
1;775200;PEARLS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;5540.0
1;775200;BANANAS;4810;1;4805;23;;;4811;1;4812;22;;;4810.5;-7906.28125
1;775300;BANANAS;4805;27;;;;;4811;2;4812;25;;;4808.0;-7906.546875
1;775300;PEARLS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;5540.0
1;775400;PEARLS;9995;29;;;;;9998;4;10005;29;;;9996.5;5540.0
1;775400;BANANAS;4805;28;;;;;4811;29;;;;;4808.0;-7911.546875
1;775500;PEARLS;9996;1;9995;23;;;10000;5;10004;1;10005;23;9998.0;5548.0
1;775500;BANANAS;4805;24;;;;;4811;24;;;;;4808.0;-7911.5625
1;775600;PEARLS;10002;4;9996;2;9995;22;10004;2;10005;22;;;10003.0;5548.0
1;775600;BANANAS;4805;24;;;;;4811;24;;;;;4808.0;-7914.8359375
1;775700;PEARLS;9995;29;;;;;10002;6;10005;29;;;9998.5;5556.0
1;775700;BANANAS;4804;29;;;;;4809;7;4811;29;;;4806.5;-7921.703125
1;775800;PEARLS;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;5556.0
1;775800;BANANAS;4804;25;;;;;4807;2;4810;2;4811;23;4805.5;-7930.515625
1;775900;PEARLS;9995;25;;;;;10005;25;;;;;10000.0;5556.0
1;775900;BANANAS;4804;25;;;;;4810;25;;;;;4807.0;-7932.6484375
1;776000;PEARLS;10000;5;9996;1;9995;26;10004;1;10005;26;;;10002.0;5556.0
1;776000;BANANAS;4804;27;;;;;4811;27;;;;;4807.5;-7923.3046875
1;776100;BANANAS;4805;24;;;;;4811;24;;;;;4808.0;-7913.0703125
1;776100;PEARLS;9995;24;;;;;10005;24;;;;;10000.0;5556.0
1;776200;BANANAS;4805;24;;;;;4810;2;4811;2;4812;22;4807.5;-7908.0078125
1;776200;PEARLS;9996;2;9995;22;;;10002;2;10004;2;10005;22;9999.0;5556.0
1;776300;BANANAS;4805;27;;;;;4810;1;4812;27;;;4807.5;-7904.2578125
1;776300;PEARLS;9996;1;9995;26;;;10002;1;10004;1;10005;26;9999.0;5556.0
1;776400;BANANAS;4805;23;;;;;4812;23;;;;;4808.5;-7898.921875
1;776400;PEARLS;9995;23;;;;;10005;23;;;;;10000.0;5556.0
1;776500;PEARLS;10002;1;9998;6;9995;29;10005;29;;;;;10003.5;5556.0
1;776500;BANANAS;4806;6;4805;29;;;4812;29;;;;;4809.0;-7895.4921875
1;776600;PEARLS;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;5558.0
1;776600;BANANAS;4806;22;;;;;4812;1;4813;21;;;4809.0;-7889.21875
1;776700;PEARLS;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;5558.0
1;776700;BANANAS;4806;25;;;;;4812;2;4813;23;;;4809.0;-7889.09375
1;776800;PEARLS;9995;23;;;;;10005;23;;;;;10000.0;5558.0
1;776800;BANANAS;4806;23;;;;;4812;23;;;;;4809.0;-7895.0234375
1;776900;PEARLS;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;5558.0
1;776900;BANANAS;4806;1;4805;26;;;4812;27;;;;;4809.0;-7897.203125
1;777000;PEARLS;9995;26;;;;;10002;10;10005;26;;;9998.5;5558.0
1;777000;BANANAS;4806;26;;;;;4810;10;4812;26;;;4808.0;-7893.5859375
1;777100;PEARLS;9995;23;;;;;10005;23;;;;;10000.0;5558.0
1;777100;BANANAS;4810;1;4805;23;;;4812;23;;;;;4811.0;-7901.546875
1;777200;PEARLS;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;5558.0
1;777200;BANANAS;4810;1;4805;27;;;4812;27;;;;;4811.0;-7902.046875
1;777300;PEARLS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;5558.0
1;777300;BANANAS;4805;24;;;;;4811;24;;;;;4808.0;-7912.390625
1;777400;PEARLS;9995;22;;;;;10005;22;;;;;10000.0;5558.0
1;777400;BANANAS;4805;22;;;;;4811;22;;;;;4808.0;-7911.640625
1;777500;PEARLS;9996;2;9995;30;;;10002;9;10004;2;10005;30;9999.0;5558.0
1;777500;BANANAS;4805;31;;;;;4810;9;4811;2;4812;30;4807.5;-7907.6015625
1;777600;BANANAS;4811;1;4806;7;4805;26;4812;26;;;;;4811.5;-7896.75
1;777600;PEARLS;9998;7;9995;26;;;10005;26;;;;;10001.5;5558.0
1;777700;BANANAS;4809;1;4807;9;4806;29;4812;1;4813;28;;;4810.5;-7887.859375
1;777700;PEARLS;10002;1;9998;9;9996;1;10004;1;10005;28;;;10003.0;5558.0
1;777800;BANANAS;4806;31;;;;;4812;1;4813;30;;;4809.0;-7886.3984375
1;777800;PEARLS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;5560.0
1;777900;BANANAS;4806;20;;;;;4813;20;;;;;4809.5;-7883.375
1;777900;PEARLS;9995;20;;;;;10005;20;;;;;10000.0;5560.0
1;778000;BANANAS;4807;27;;;;;4814;27;;;;;4810.5;-7867.9296875
1;778000;PEARLS;9995;27;;;;;9998;3;10005;27;;;9996.5;5560.0
1;778100;BANANAS;4808;24;;;;;4814;24;;;;;4811.0;-7851.96875
1;778100;PEARLS;9995;24;;;;;10005;24;;;;;10000.0;5566.0
1;778200;BANANAS;4808;32;;;;;4809;7;4815;32;;;4808.5;-7841.5078125
1;778200;PEARLS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;5566.0
1;778300;PEARLS;9998;3;9996;1;9995;28;10004;1;10005;28;;;10001.0;5566.0
1;778300;BANANAS;4809;3;4808;29;;;4815;29;;;;;4812.0;-7844.5703125
1;778400;PEARLS;10002;1;9996;2;9995;20;10004;2;10005;20;;;10003.0;5566.0
1;778400;BANANAS;4808;22;;;;;4814;2;4815;20;;;4811.0;-7847.3828125
1;778500;BANANAS;4809;1;4808;30;;;4814;2;4815;28;;;4811.5;-7849.859375
1;778500;PEARLS;9998;1;9996;2;9995;28;10004;2;10005;28;;;10001.0;5568.0
1;778600;BANANAS;4808;31;;;;;4810;2;4814;31;;;4809.0;-7853.4609375
1;778600;PEARLS;9996;2;9995;29;;;9998;1;10004;2;10005;29;9997.0;5568.0
1;778700;PEARLS;9996;2;9995;28;;;10002;8;10004;2;10005;28;9999.0;5570.0
1;778700;BANANAS;4808;30;;;;;4813;8;4814;2;4815;28;4810.5;-7846.640625
1;778800;PEARLS;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;5570.0
1;778800;BANANAS;4808;28;;;;;4810;2;4815;28;;;4809.0;-7840.7421875
1;778900;BANANAS;4809;29;;;;;4815;1;4816;28;;;4812.0;-7829.8828125
1;778900;PEARLS;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;5570.0
1;779000;BANANAS;4812;5;4810;2;4809;21;4816;23;;;;;4814.0;-7819.375
1;779000;PEARLS;10002;1;9996;2;9995;21;10004;2;10005;21;;;10003.0;5570.0
1;779100;PEARLS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;5572.0
1;779100;BANANAS;4810;24;;;;;4816;24;;;;;4813.0;-7814.5703125
1;779200;PEARLS;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;5572.0
1;779200;BANANAS;4810;29;;;;;4817;29;;;;;4813.5;-7805.609375
1;779300;BANANAS;4810;4;4809;28;;;4816;28;;;;;4813.0;-7817.734375
1;779300;PEARLS;9998;4;9995;28;;;10005;28;;;;;10001.5;5572.0
1;779400;BANANAS;4809;29;;;;;4816;29;;;;;4812.5;-7817.1015625
1;779400;PEARLS;9995;29;;;;;10000;6;10005;29;;;9997.5;5572.0
1;779500;PEARLS;9996;2;9995;23;;;10002;3;10004;2;10005;23;9999.0;5572.0
1;779500;BANANAS;4810;25;;;;;4814;3;4816;25;;;4812.0;-7814.671875
1;779600;PEARLS;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;5572.0
1;779600;BANANAS;4810;26;;;;;4816;26;;;;;4813.0;-7814.6875
1;779700;BANANAS;4809;24;;;;;4814;1;4816;24;;;4811.5;-7820.125
1;779700;PEARLS;9995;24;;;;;10002;1;10005;24;;;9998.5;5572.0
1;779800;PEARLS;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;5572.0
1;779800;BANANAS;4809;21;;;;;4815;2;4816;20;;;4812.0;-7827.9140625
1;779900;PEARLS;9996;1;9995;20;;;10002;6;10004;1;10005;20;9999.0;5572.0
1;779900;BANANAS;4809;21;;;;;4814;6;4816;21;;;4811.5;-7824.2109375
1;780000;PEARLS;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;5572.0
1;780000;BANANAS;4809;25;;;;;4815;25;;;;;4812.0;-7831.7421875
1;780100;PEARLS;9996;2;9995;30;;;10002;3;10004;2;10005;30;9999.0;5572.0
1;780100;BANANAS;4809;32;;;;;4814;3;4815;2;4816;30;4811.5;-7826.734375
1;780200;PEARLS;9996;2;9995;26;;;10002;4;10004;2;10005;26;9999.0;5572.0
1;780200;BANANAS;4809;28;;;;;4814;4;4816;28;;;4811.5;-7823.109375
1;780300;PEARLS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;5572.0
1;780300;BANANAS;4809;24;;;;;4815;1;4816;23;;;4812.0;-7828.1484375
1;780400;PEARLS;9995;29;;;;;10005;29;;;;;10000.0;5572.0
1;780400;BANANAS;4809;29;;;;;4816;29;;;;;4812.5;-7819.4140625
1;780500;BANANAS;4809;27;;;;;4815;27;;;;;4812.0;-7832.90625
1;780500;PEARLS;9995;27;;;;;9998;1;10005;27;;;9996.5;5572.0
1;780600;BANANAS;4814;1;4809;23;;;4816;23;;;;;4815.0;-7825.265625
1;780600;PEARLS;9995;23;;;;;10005;23;;;;;10000.0;5574.0
1;780700;BANANAS;4812;6;4810;1;4809;21;4816;22;;;;;4814.0;-7816.296875
1;780700;PEARLS;9996;1;9995;21;;;10000;4;10004;1;10005;21;9998.0;5574.0
1;780800;BANANAS;4810;5;4809;23;;;4816;24;;;;;4813.0;-7818.9375
1;780800;PEARLS;9998;4;9996;1;9995;23;10004;1;10005;23;;;10001.0;5574.0
1;780900;PEARLS;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;5574.0
1;780900;BANANAS;4809;26;;;;;4816;26;;;;;4812.5;-7821.8984375
1;781000;PEARLS;9998;4;9996;1;9995;30;10004;1;10005;30;;;10001.0;5574.0
1;781000;BANANAS;4810;3;4809;31;;;4816;31;;;;;4813.0;-7820.3515625
1;781100;PEARLS;9998;1;9996;2;9995;30;10004;2;10005;30;;;10001.0;5574.0
1;781100;BANANAS;4810;2;4809;32;;;4816;32;;;;;4813.0;-7825.734375
1;781200;PEARLS;9998;9;9995;22;;;10005;22;;;;;10001.5;5574.0
1;781200;BANANAS;4810;9;4809;22;;;4816;22;;;;;4813.0;-7827.1015625
1;781300;PEARLS;9998;5;9995;30;;;10005;30;;;;;10001.5;5574.0
1;781300;BANANAS;4810;5;4809;30;;;4816;30;;;;;4813.0;-7820.875
1;781400;PEARLS;9996;2;9995;27;;;10002;6;10004;2;10005;27;9999.0;5574.0
1;781400;BANANAS;4809;29;;;;;4814;6;4816;29;;;4811.5;-7825.3125
1;781500;PEARLS;9995;29;;;;;10005;29;;;;;10000.0;5574.0
1;781500;BANANAS;4809;29;;;;;4816;29;;;;;4812.5;-7827.71875
1;781600;PEARLS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;5574.0
1;781600;BANANAS;4809;24;;;;;4815;1;4816;23;;;4812.0;-7828.890625
1;781700;PEARLS;10002;5;9995;28;;;10005;28;;;;;10003.5;5574.0
1;781700;BANANAS;4809;28;;;;;4814;6;4816;28;;;4811.5;-7829.265625
1;781800;PEARLS;9996;1;9995;22;;;9998;1;10004;1;10005;22;9997.0;5584.0
1;781800;BANANAS;4809;23;;;;;4815;23;;;;;4812.0;-7832.984375
1;781900;PEARLS;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;5586.0
1;781900;BANANAS;4809;1;4808;29;;;4815;30;;;;;4812.0;-7837.140625
1;782000;BANANAS;4809;1;4808;22;;;4815;23;;;;;4812.0;-7835.8984375
1;782000;PEARLS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;5586.0
1;782100;BANANAS;4809;25;;;;;4814;4;4815;2;4816;23;4811.5;-7827.859375
1;782100;PEARLS;9996;2;9995;23;;;10002;4;10004;2;10005;23;9999.0;5586.0
1;782200;BANANAS;4809;32;;;;;4815;32;;;;;4812.0;-7831.5078125
1;782200;PEARLS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;5586.0
1;782300;BANANAS;4808;25;;;;;4815;25;;;;;4811.5;-7838.3046875
1;782300;PEARLS;9995;25;;;;;10005;25;;;;;10000.0;5586.0
1;782400;BANANAS;4813;7;4809;23;;;4815;23;;;;;4814.0;-7831.78125
1;782400;PEARLS;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;5586.0
1;782500;BANANAS;4808;30;;;;;4809;4;4815;32;;;4808.5;-7836.8125
1;782500;PEARLS;9998;6;9996;2;9995;30;10004;2;10005;30;;;10001.0;5586.0
1;782600;BANANAS;4807;29;;;;;4814;30;;;;;4810.5;-7858.734375
1;782600;PEARLS;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;5586.0
1;782700;BANANAS;4808;30;;;;;4815;30;;;;;4811.5;-7840.4609375
1;782700;PEARLS;10002;7;9995;30;;;10005;30;;;;;10003.5;5586.0
1;782800;PEARLS;9995;22;;;;;10005;22;;;;;10000.0;5600.0
1;782800;BANANAS;4808;22;;;;;4815;22;;;;;4811.5;-7844.078125
1;782900;BANANAS;4808;27;;;;;4814;27;;;;;4811.0;-7853.421875
1;782900;PEARLS;10002;2;9995;27;;;10005;27;;;;;10003.5;5600.0
1;783000;PEARLS;9995;20;;;;;10005;20;;;;;10000.0;5604.0
1;783000;BANANAS;4808;20;;;;;4814;20;;;;;4811.0;-7852.2109375
1;783100;BANANAS;4807;21;;;;;4814;21;;;;;4810.5;-7858.8125
1;783100;PEARLS;9995;21;;;;;10005;21;;;;;10000.0;5604.0
1;783200;PEARLS;9995;26;;;;;10005;26;;;;;10000.0;5604.0
1;783200;BANANAS;4807;26;;;;;4813;26;;;;;4810.0;-7870.7421875
1;783300;BANANAS;4811;1;4807;5;4806;27;4812;1;4813;26;;;4811.5;-7886.109375
1;783300;PEARLS;9998;5;9996;1;9995;26;10004;1;10005;26;;;10001.0;5604.0
1;783400;PEARLS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;5604.0
1;783400;BANANAS;4812;1;4807;2;4806;30;4813;32;;;;;4812.5;-7877.140625
1;783500;BANANAS;4806;23;;;;;4813;23;;;;;4809.5;-7887.1015625
1;783500;PEARLS;10002;1;9995;23;;;10005;23;;;;;10003.5;5604.0
1;783600;PEARLS;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;5606.0
1;783600;BANANAS;4806;28;;;;;4813;28;;;;;4809.5;-7885.8125
1;783700;BANANAS;4806;29;;;;;4812;30;;;;;4809.0;-7893.015625
1;783700;PEARLS;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;5606.0
1;783800;PEARLS;9998;9;9995;27;;;10005;27;;;;;10001.5;5606.0
1;783800;BANANAS;4807;8;4806;27;;;4812;27;;;;;4809.5;-7891.7421875
1;783900;BANANAS;4811;1;4806;25;;;4812;25;;;;;4811.5;-7894.046875
1;783900;PEARLS;10002;1;9996;2;9995;23;10004;2;10005;23;;;10003.0;5606.0
1;784000;PEARLS;9995;29;;;;;10005;29;;;;;10000.0;5608.0
1;784000;BANANAS;4805;29;;;;;4812;29;;;;;4808.5;-7897.171875
1;784100;BANANAS;4811;1;4806;23;;;4813;23;;;;;4812.0;-7890.65625
1;784100;PEARLS;9995;23;;;;;10005;23;;;;;10000.0;5608.0
1;784200;PEARLS;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;5608.0
1;784200;BANANAS;4805;29;;;;;4812;30;;;;;4808.5;-7896.9140625
1;784300;PEARLS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;5608.0
1;784300;BANANAS;4806;2;4805;30;;;4812;32;;;;;4809.0;-7897.5234375
1;784400;PEARLS;10002;1;9996;2;9995;25;10004;2;10005;25;;;10003.0;5608.0
1;784400;BANANAS;4811;1;4806;27;;;4812;2;4813;25;;;4811.5;-7888.234375
1;784500;PEARLS;9998;9;9996;2;9995;27;10004;2;10005;27;;;10001.0;5610.0
1;784500;BANANAS;4807;9;4806;29;;;4813;29;;;;;4810.0;-7884.109375
1;784600;PEARLS;9996;1;9995;24;;;10002;9;10004;1;10005;24;9999.0;5610.0
1;784600;BANANAS;4807;1;4806;24;;;4811;8;4813;25;;;4809.0;-7879.5625
1;784700;PEARLS;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;5610.0
1;784700;BANANAS;4806;24;;;;;4813;24;;;;;4809.5;-7885.2578125
1;784800;PEARLS;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;5610.0
1;784800;BANANAS;4806;31;;;;;4812;31;;;;;4809.0;-7894.265625
1;784900;PEARLS;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;5610.0
1;784900;BANANAS;4811;1;4806;24;;;4812;24;;;;;4811.5;-7892.4375
1;785000;BANANAS;4806;8;4805;25;;;4812;25;;;;;4809.0;-7897.8828125
1;785000;PEARLS;9998;8;9995;25;;;10005;25;;;;;10001.5;5610.0
1;785100;BANANAS;4805;26;;;;;4806;1;4812;26;;;4805.5;-7896.2421875
1;785100;PEARLS;9995;26;;;;;10005;26;;;;;10000.0;5610.0
1;785200;BANANAS;4805;22;;;;;4812;22;;;;;4808.5;-7897.390625
1;785200;PEARLS;9995;22;;;;;9998;7;10000;5;10005;22;9996.5;5610.0
1;785300;BANANAS;4807;6;4806;30;;;4813;30;;;;;4810.0;-7885.5703125
1;785300;PEARLS;10002;1;9998;6;9996;2;10004;2;10005;28;;;10003.0;5624.0
1;785400;PEARLS;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;5626.0
1;785400;BANANAS;4807;29;;;;;4813;29;;;;;4810.0;-7874.28125
1;785500;PEARLS;9998;4;9996;1;9995;22;10004;1;10005;22;;;10001.0;5626.0
1;785500;BANANAS;4811;2;4808;4;4807;23;4813;23;;;;;4812.0;-7871.15625
1;785600;PEARLS;10002;1;9998;2;9996;2;10004;2;10005;24;;;10003.0;5626.0
1;785600;BANANAS;4807;4;4806;24;;;4813;26;;;;;4810.0;-7876.765625
1;785700;PEARLS;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;5628.0
1;785700;BANANAS;4807;29;;;;;4814;29;;;;;4810.5;-7863.859375
1;785800;PEARLS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;5628.0
1;785800;BANANAS;4806;31;;;;;4813;31;;;;;4809.5;-7883.34375
1;785900;PEARLS;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;5628.0
1;785900;BANANAS;4811;1;4806;26;;;4812;1;4813;25;;;4811.5;-7889.609375
1;786000;PEARLS;9998;4;9996;1;9995;22;10004;1;10005;22;;;10001.0;5628.0
1;786000;BANANAS;4807;4;4806;23;;;4812;1;4813;22;;;4809.5;-7887.0625
1;786100;PEARLS;9996;1;9995;23;;;10000;5;10002;7;10004;1;9998.0;5628.0
1;786100;BANANAS;4806;24;;;;;4811;7;4812;1;4813;23;4808.5;-7887.8359375
1;786200;PEARLS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;5628.0
1;786200;BANANAS;4806;1;4805;23;;;4812;24;;;;;4809.0;-7899.2578125
1;786300;PEARLS;9996;2;9995;24;;;10002;6;10004;2;10005;24;9999.0;5628.0
1;786300;BANANAS;4806;26;;;;;4810;6;4812;26;;;4808.0;-7893.7109375
1;786400;PEARLS;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;5628.0
1;786400;BANANAS;4807;1;4806;27;;;4813;28;;;;;4810.0;-7876.3671875
1;786500;BANANAS;4806;25;;;;;4809;6;4813;25;;;4807.5;-7875.4609375
1;786500;PEARLS;9995;25;;;;;10005;25;;;;;10000.0;5628.0
1;786600;BANANAS;4807;32;;;;;4814;32;;;;;4810.5;-7863.5625
1;786600;PEARLS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;5628.0
1;786700;BANANAS;4810;5;4808;1;4807;23;4812;3;4814;24;;;4811.0;-7858.3203125
1;786700;PEARLS;9996;1;9995;23;;;10002;3;10004;1;10005;23;9999.0;5628.0
1;786800;BANANAS;4808;24;;;;;4814;25;;;;;4811.0;-7851.1875
1;786800;PEARLS;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;5628.0
1;786900;BANANAS;4808;2;4807;29;;;4814;31;;;;;4811.0;-7858.9375
1;786900;PEARLS;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;5628.0
1;787000;BANANAS;4807;27;;;;;4813;2;4814;25;;;4810.0;-7867.5390625
1;787000;PEARLS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;5628.0
1;787100;BANANAS;4807;27;;;;;4814;27;;;;;4810.5;-7868.578125
1;787100;PEARLS;9995;27;;;;;9998;1;10005;27;;;9996.5;5628.0
1;787200;BANANAS;4811;11;4807;24;;;4813;24;;;;;4812.0;-7874.9375
1;787200;PEARLS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;5630.0
1;787300;PEARLS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;5630.0
1;787300;BANANAS;4807;23;;;;;4813;1;4814;22;;;4810.0;-7869.8671875
1;787400;PEARLS;9995;29;;;;;10005;29;;;;;10000.0;5630.0
1;787400;BANANAS;4806;29;;;;;4813;29;;;;;4809.5;-7878.5
1;787500;BANANAS;4812;1;4807;22;;;4813;22;;;;;4812.5;-7871.8359375
1;787500;PEARLS;9995;22;;;;;9998;1;10005;22;;;9996.5;5630.0
1;787600;BANANAS;4807;30;;;;;4812;10;4814;30;;;4809.5;-7862.90625
1;787600;PEARLS;9995;30;;;;;10002;10;10005;30;;;9998.5;5632.0
1;787700;PEARLS;9995;28;;;;;10005;28;;;;;10000.0;5632.0
1;787700;BANANAS;4812;11;4807;28;;;4814;28;;;;;4813.0;-7863.5546875
1;787800;PEARLS;9996;2;9995;22;;;9998;2;10004;2;10005;22;9997.0;5632.0
